CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
126,pre_y2016,0,0,0,0,0,0,0,99.95,60.23,0,0,34.06,0,40.36,0,0
127,pre_y2016,0,0,40.97,0,0,0,0,0,0,184.19,0,0,0,0,0,0
128,pre_y2016,154.13,190.73,35.82,738.35,394.88,39.91,388.09,52.59,0,0,62.94,238.11,139.96,0,0,193.57
129,pre_y2016,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0
130,pre_y2016,0,0,0,49.99,0,0,0,63.48,185.65,96.86,0,59.69,0,0,0,94.71
131,pre_y2016,0,0,50.32,0,0,0,0,0,28.97,175.56,54.37,0,0,0,0,6.96
132,pre_y2016,0,0,0,83.27,0,0,0,129,0,0,0,0,0,0,0,0
133,pre_y2016,0,0,0,19.3,0,0,0,56.12,0,0,0,38.05,38.81,0,0,0
134,pre_y2016,0,20.34,0,50.35,0,0,62.82,0,0,0,0,0,0,0,0,0
135,pre_y2016,227.27,0,0,135,315.24,97.02,67.65,53.82,217.05,0,100.09,207.85,63.75,90.69,209.19,397.11
136,pre_y2016,0,0,0,142.49,0,39.29,0,0,0,0,0,94.41,0,0,0,0
137,pre_y2016,0,0,0,0,0,0,0,19.17,201.77,0,0,0,0,0,0,0
138,pre_y2016,13.01,0,44.72,0,0,0,0,0,0,0,4.75,0,0,0,0,0
139,pre_y2016,38.59,0,68.95,0,138.36,21.57,0,56.76,13.24,23.36,0,67.02,0,0,0,37.04
140,pre_y2016,0,0,0,112.5,0,0,0,0,0,0,0,117.65,169.65,71.16,0,142.39
141,pre_y2016,0,0,0,0,0,20.93,0,100.08,0,0,0,53.54,0,0,0,65.07
142,pre_y2016,0,0,0,0,0,0,0,29.59,0,0,0,60.07,0,0,0,0
143,pre_y2016,0,0,0,19.58,0,0,0,0,0,0,0,0,0,0,0,0
144,pre_y2016,0,0,50.2,568.68,21.59,0,0,167.69,202.24,113.7,0,14.28,89.36,0,49.52,134.82
145,pre_y2016,0,0,0,12.53,0,0,0,0,0,0,0,0,0,0,0,0
146,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,96.26,0,0,0,0
147,pre_y2016,0,0,0,0,0,0,0,0,0,0,184.44,0,0,0,12.38,0
148,pre_y2016,0,0,0,0,0,0,0,47.19,0,0,0,42.55,0,0,0,0
149,pre_y2016,0,0,0,0,0,0,332.53,0,0,142.22,57.28,0,0,0,0,0
150,pre_y2016,16.96,0,0,10.29,0,0,0,37.57,0,0,0,0,68.42,0,41.28,0
151,pre_y2016,0,33.05,29.41,0,0,0,12.08,0,0,0,0,103.14,79.45,0,0,63.39
152,pre_y2016,0,0,0,8.99,0,30.45,0,0,0,0,0,40.32,0,0,0,0
153,pre_y2016,29.23,0,8.64,20.08,124.77,12.88,67.29,109.59,26.2,23.13,0,56.17,25.32,11.15,0,0
154,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,65.9,0,0,0
155,pre_y2016,0,0,0,0,90.55,0,0,0,0,0,0,0,0,0,0,0
156,pre_y2016,0,28.39,0,28.13,0,0,0,0,0,0,0,0,0,50.61,0,0
157,pre_y2016,0,0,0,0,0,0,0,122.79,41.52,0,15.88,0,0,0,21.49,76.18
158,pre_y2016,0,0,0,0,0,39.07,0,0,0,-12.07,0,19.52,0,23.1,0,84.7
159,pre_y2016,0,0,0,27.49,0,0,0,74.65,0,0,0,58.22,0,0,0,0
160,pre_y2016,0,48.97,0,271.63,0,0,0,245.49,211.74,0,0,0,0,0,0,0
161,pre_y2016,79.31,0,0,20.29,0,0,0,0,0,0,0,0,0,0,0,0
162,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.37
163,pre_y2016,0,0,141.45,66.97,0,0,0,0,0,0,0,0,0,0,116.04,0
164,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,195.21,0,0,0,0
165,pre_y2016,0,8.91,0,34.62,0,0,0,0,0,0,0,0,0,0,0,0
166,pre_y2016,0,17.09,0,0,0,0,0,45.85,0,0,0,0,0,0,0,0
167,pre_y2016,0,0,0,0,0,0,0,32.09,0,0,0,0,0,0,0,4.4
168,pre_y2016,0,44.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.91,0
170,pre_y2016,27.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,pre_y2016,0,285.18,0,183.18,159.8,0,0,151.25,0,0,0.3,0,463.77,96.74,0,0
172,pre_y2016,0,0,0,0,0,63.16,0,0,0,0,0,0,0,0,0,0
173,pre_y2016,0,0,0,0,0,0,0,70.47,0,0,0,0,0,0,0,0
174,pre_y2016,0,0,0,47.78,0,0,0,0,0,0,0,0,7.63,12.74,0,0
175,pre_y2016,0,0,0,15.83,0,0,0,0,0,0,0,65.24,0,0,0,16.51
176,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,17.41,0,0,5.27,9.53
177,pre_y2016,0,0,0,31.33,0,0,0,0,72.96,0,0,0,0,0,0,0
178,pre_y2016,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,pre_y2016,0,0,0,21.5,0,0,173.65,0,0,0,-11.01,0,224.72,0,98.96,0
180,pre_y2016,0,0,32.03,50.65,0,0,0,0,0,0,0,282.18,0,0,0,0
181,pre_y2016,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,24.16,0,0
183,pre_y2016,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,pre_y2016,15.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,pre_y2016,24.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,pre_y2016,0,0,0,0,0,0,85.77,0,0,10.45,0,0,0,0,0,0
187,pre_y2016,0,0,0,0,0,0,0,116.25,0,0,0,0,0,0,0,185.47
188,pre_y2016,12.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,pre_y2016,0,71.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,pre_y2016,0,0,0,74.09,0,0,0,123.77,0,0,0,0,0,0,0,0
191,pre_y2016,0,0,10.38,0,0,0,17.56,0,0,11.85,4.16,43.84,0,0,0,8.84
192,pre_y2016,0,0,0,133.55,0,0,0,0,0,0,0,0,0,0,0,0
193,pre_y2016,0,62.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,pre_y2016,0,0,0,0,0,25.52,53.1,0,0,0,0,0,0,0,0,48.37
195,pre_y2016,0,33.43,0,9.48,0,27.02,14.39,0,0,34.55,0,48.94,0,71.28,90.96,139
196,pre_y2016,0,0,39.37,38.87,0,0,17.99,0,28.87,0,0,0,0,0,0,0
197,pre_y2016,0,0,0,0,14.39,0,58.34,0,0,158.6,0,0,0,0,0,0
198,pre_y2016,0,0,61.6,0,0,0,0,0,0,0,0,86.51,0,0,0,0
199,pre_y2016,0,0,0,0,0,0,0,413.14,102.2,0,0,0,0,0,60.3,640.42
200,pre_y2016,0,68.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,pre_y2016,8.65,0,260.51,394.41,103.45,74.22,26.27,0,0,87.57,28.89,36.91,0,0,0,19.47
202,pre_y2016,0,0,0,0,26.16,0,0,67.87,139.53,88.88,0,60.35,131.73,25.29,0,0
203,pre_y2016,0,0,0,59.9,0,0,0,28.2,0,0,0,0,0,0,0,0
204,pre_y2016,138.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,pre_y2016,0,0,8.01,0,0,0,0,16.75,0,0,0,0,0,0,0,0
