CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
81,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,pre_y2016,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
83,pre_y2016,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0
84,pre_y2016,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
85,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,pre_y2016,0,0,0,8,1,2,0,2,0,3,0,2,0,1,2,2
90,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,pre_y2016,2,0,1,0,0,0,0,3,1,0,0,0,0,2,0,1
92,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
93,pre_y2016,0,0,3,2,1,0,0,1,0,0,1,1,0,0,0,4
94,pre_y2016,0,1,0,0,0,4,0,0,0,2,0,1,0,0,1,1
95,pre_y2016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
96,pre_y2016,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,1
97,pre_y2016,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
98,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,pre_y2016,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,pre_y2016,0,1,1,3,2,2,2,2,1,2,0,1,1,1,0,1
102,pre_y2016,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2
103,pre_y2016,0,2,6,0,0,2,2,1,1,2,2,0,0,0,2,0
104,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,pre_y2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
106,pre_y2016,1,1,2,1,0,2,1,1,0,0,0,3,0,0,2,1
107,pre_y2016,1,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0
108,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,pre_y2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
110,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111,pre_y2016,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
112,pre_y2016,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
113,pre_y2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
114,pre_y2016,0,0,1,1,0,1,0,1,0,0,1,3,1,0,0,3
115,pre_y2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
116,pre_y2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117,pre_y2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
118,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
119,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
120,pre_y2016,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
121,pre_y2016,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0
122,pre_y2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124,pre_y2016,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
125,pre_y2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
126,pre_y2016,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
127,pre_y2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
128,pre_y2016,1,3,1,6,5,1,5,2,0,0,1,2,2,0,0,3
129,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,pre_y2016,0,0,0,1,0,0,0,2,2,1,0,1,0,0,0,2
131,pre_y2016,0,0,2,0,0,0,0,0,1,3,2,0,0,0,0,1
132,pre_y2016,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
133,pre_y2016,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0
134,pre_y2016,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
135,pre_y2016,3,0,0,2,3,1,2,3,3,0,2,7,1,2,5,6
136,pre_y2016,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0
137,pre_y2016,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
138,pre_y2016,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
139,pre_y2016,1,0,1,0,2,1,0,1,1,1,0,2,0,0,0,1
140,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,2
141,pre_y2016,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
142,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
143,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,pre_y2016,0,0,1,5,2,0,0,4,3,3,0,1,1,0,2,2
145,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147,pre_y2016,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
148,pre_y2016,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
149,pre_y2016,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0
150,pre_y2016,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0
151,pre_y2016,0,1,1,0,0,0,1,0,0,0,0,2,2,0,0,1
152,pre_y2016,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0
153,pre_y2016,1,0,1,1,3,1,4,4,1,1,0,3,1,1,0,0
154,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
155,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,pre_y2016,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0
