CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
14607,y2016_q2,,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14608,y2016_q2,,43.2,0,0,0,0,58.78,0,0,0,0,0,0,0,0,0
14609,y2016_q2,,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14610,y2016_q2,,40.2,0,0,54,0,0,0,0,0,0,0,0,0,0,0
14611,y2016_q2,,219.19,0,0,0,0,0,110.83,0,0,0,59.4,0,135.12,0,119.4
14612,y2016_q2,,60,0,0,75.6,0,0,0,0,0,0,0,0,0,0,0
14613,y2016_q2,,214.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14614,y2016_q2,,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14615,y2016_q2,,71.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14616,y2016_q2,,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14617,y2016_q2,,579.71,0,458.4,444.6,297.6,32.38,0,0,0,36.59,0,0,0,0,0
14618,y2016_q2,,58.86,0,0,0,78.54,26.38,0,0,0,84,0,41.99,33.6,0,0
14619,y2016_q2,,1990.82,301.32,0,201.58,0,0,0,0,0,0,0,0,0,0,48
14620,y2016_q2,,151.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14621,y2016_q2,,68.36,53.98,42.59,0,25.92,0,43.19,33.59,206.32,82.76,26.39,66.92,0,29.99,104.98
14622,y2016_q2,,83.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14623,y2016_q2,,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14624,y2016_q2,,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14625,y2016_q2,,173.99,0,0,0,0,0,0,0,0,0,0,0,0,116.09,0
14626,y2016_q2,,71.98,0,0,0,12.59,14.39,87.1,35.99,35.99,41.98,0,0,0,0,94.19
14627,y2016_q2,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14628,y2016_q2,,71.99,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0
14629,y2016_q2,,19.19,35.98,16.79,0,53.98,0,125.98,113.03,0,0,35.39,0,47.98,0,0
14630,y2016_q2,,63,0,448.79,0,0,0,0,0,0,0,0,0,33.6,0,0
14631,y2016_q2,,39.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14632,y2016_q2,,285.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14633,y2016_q2,,209.16,0,79.2,0,0,0,0,131.99,0,0,0,0,0,0,0
14634,y2016_q2,,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,y2016_q2,,263.92,130.6,71.39,29.99,0,0,0,0,0,0,0,0,0,0,0
14636,y2016_q2,,350.86,17.99,0,94.54,0,0,0,0,0,0,0,0,0,0,0
14637,y2016_q2,,47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14638,y2016_q2,,33.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14639,y2016_q2,,161.28,0,0,0,0,0,0,0,59.98,0,0,0,0,0,0
14640,y2016_q2,,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14641,y2016_q2,,100.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14642,y2016_q2,,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14643,y2016_q2,,58.8,0,0,0,163.38,37.78,304.13,146.99,18,22.79,0,0,53.98,0,157.92
14644,y2016_q2,,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14645,y2016_q2,,81.56,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0
14646,y2016_q2,,81.58,0,0,401.68,0,0,0,0,0,0,0,0,0,0,0
14647,y2016_q2,,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14648,y2016_q2,,79.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14649,y2016_q2,,321.18,74.11,124.97,31.18,0,0,0,248.42,456.32,0,0,154.2,0,0,138.6
14650,y2016_q2,,134.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14651,y2016_q2,,175.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14652,y2016_q2,,100.85,0,121.54,251.29,0,0,71.28,0,0,0,0,0,0,0,0
14653,y2016_q2,,50.39,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0
14654,y2016_q2,,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14655,y2016_q2,,111.55,0,0,0,0,0,0,0,0,0,86.36,0,0,0,317.46
14656,y2016_q2,,67.76,290.88,0,0,0,0,0,193.78,0,0,0,0,0,0,0
14657,y2016_q2,,247.79,97.76,73.78,21.43,111.59,0,146.78,18.22,82.96,0,0,0,30.23,0,46.36
14658,y2016_q2,,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14659,y2016_q2,,164.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14660,y2016_q2,,47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14661,y2016_q2,,69.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14662,y2016_q2,,199.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14663,y2016_q2,,10.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14664,y2016_q2,,81.88,0,0,0,0,0,0,0,0,0,31.8,0,0,0,0
14665,y2016_q2,,158.63,0,62.36,0,0,0,0,0,0,0,0,0,0,0,0
14666,y2016_q2,,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14667,y2016_q2,,16.79,251.98,0,25.2,0,0,0,0,0,0,50.39,0,137.98,0,41.99
14668,y2016_q2,,151.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14669,y2016_q2,,37.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14670,y2016_q2,,47.98,0,27,0,23.76,0,0,0,0,0,116.99,0,0,0,0
14671,y2016_q2,,174.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14672,y2016_q2,,128.71,0,0,0,0,59.99,0,0,0,0,0,0,0,23.98,0
14673,y2016_q2,,47.98,0,0,0,103.76,0,0,0,0,0,0,0,0,0,0
14674,y2016_q2,,157.33,0,171.73,19.31,0,0,0,0,0,0,69.08,0,123.91,0,0
14675,y2016_q2,,204.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14676,y2016_q2,,13.5,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0
14677,y2016_q2,,70.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14678,y2016_q2,,332.89,402.6,250.26,0,0,0,0,0,0,0,0,0,0,0,0
14679,y2016_q2,,221.34,0,0,0,0,0,0,0,0,0,582.11,0,0,0,67.19
14680,y2016_q2,,92.88,0,0,0,0,0,0,86.4,0,0,0,93.6,0,0,0
14681,y2016_q2,,67.2,0,0,140.57,0,0,0,0,0,0,0,0,0,47.39,0
14682,y2016_q2,,69.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14683,y2016_q2,,25.2,0,593.39,76.78,0,0,0,0,215.94,50.4,90,86.4,36,0,0
14684,y2016_q2,,146.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14685,y2016_q2,,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14686,y2016_q2,,94.92,18,334.32,70.49,0,0,0,0,0,0,0,0,85.2,0,0
14687,y2016_q2,,183.19,14.99,0,0,25.2,0,0,0,104.11,0,0,0,0,20.7,0
14688,y2016_q2,,47.99,0,36,0,0,0,661.92,0,58.8,0,77.4,25.2,55.2,0,153.6
14689,y2016_q2,,545.72,707.92,0,0,0,0,0,0,0,0,0,0,0,0,0
14690,y2016_q2,,95.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14691,y2016_q2,,64.78,0,0,59.98,0,0,0,35.99,93.6,0,0,0,0,0,0
14692,y2016_q2,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14693,y2016_q2,,35.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14694,y2016_q2,,168,0,174,57.6,0,0,0,0,0,0,0,0,0,0,0
14695,y2016_q2,,35.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14696,y2016_q2,,342.48,213.54,126.65,432.81,904.67,0,412.96,0,0,0,0,0,0,0,0
14697,y2016_q2,,30.23,0,33.59,0,0,0,119.4,0,20.99,41.98,0,0,0,70.49,0
14698,y2016_q2,,122.44,0,0,72.79,0,0,0,0,0,0,0,94.98,0,0,0
14699,y2016_q2,,53.98,0,0,0,0,0,84,0,0,0,0,243.36,0,75,249.48
14700,y2016_q2,,23.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14701,y2016_q2,,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14702,y2016_q2,,239.95,0,0,0,0,0,135.32,0,0,0,0,0,0,0,0
14703,y2016_q2,,70.18,0,0,0,0,0,0,0,0,0,0,0,95.81,0,0
14704,y2016_q2,,40.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14705,y2016_q2,,81.56,0,0,0,0,0,0,0,0,0,399.6,0,0,0,120.96
14706,y2016_q2,,103.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14707,y2016_q2,,432.6,383.34,0,0,0,0,0,0,0,0,0,0,0,0,0
14708,y2016_q2,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14709,y2016_q2,,294,41.37,143.64,0,0,0,310.2,0,0,0,237.84,0,138.96,0,383.4
14710,y2016_q2,,68.36,0,0,0,0,0,0,0,0,0,0,11.88,9.6,0,0
14711,y2016_q2,,68.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14712,y2016_q2,,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8
14713,y2016_q2,,197.98,0,0,191.39,256.44,0,0,0,0,0,0,0,0,0,0
14714,y2016_q2,,86.4,0,92.87,0,0,24.3,89.98,0,0,0,0,21.59,0,0,0
14715,y2016_q2,,123.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14716,y2016_q2,,180,166.5,0,0,0,0,0,0,0,0,0,0,137.38,0,0
14717,y2016_q2,,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14718,y2016_q2,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14719,y2016_q2,,47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14720,y2016_q2,,166.5,0,0,0,0,0,78,90,0,0,0,0,0,0,0
14721,y2016_q2,,56.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14722,y2016_q2,,27,0,0,0,33.66,0,0,0,0,0,0,0,0,0,0
14723,y2016_q2,,69.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14724,y2016_q2,,11.99,0,35.99,0,29.39,0,0,60.6,0,36,0,0,84.29,0,67.19
14725,y2016_q2,,62.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14726,y2016_q2,,138.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14727,y2016_q2,,68.6,0,0,37.78,0,0,0,0,0,50.4,0,182.34,0,0,0
14728,y2016_q2,,83.66,22.94,0,0,0,17.99,0,203.96,0,0,0,0,0,0,23.99
14729,y2016_q2,,13.6,104.35,0,0,0,0,0,0,0,0,0,0,137.6,89.29,255.82
14730,y2016_q2,,116.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14731,y2016_q2,,52.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14732,y2016_q2,,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14733,y2016_q2,,75.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14734,y2016_q2,,51.77,0,392.54,0,0,0,125.98,0,0,32.76,45.9,0,0,0,110.39
14735,y2016_q2,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14736,y2016_q2,,47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14737,y2016_q2,,98.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14738,y2016_q2,,46.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14739,y2016_q2,,307.18,0,0,0,0,0,0,0,0,0,155.4,0,0,0,25.2
14740,y2016_q2,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14741,y2016_q2,,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14742,y2016_q2,,112.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14743,y2016_q2,,28.78,0,0,140.1,270.53,0,0,141.55,0,0,0,0,0,0,65.99
14744,y2016_q2,,154.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14745,y2016_q2,,23.99,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14746,y2016_q2,,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14747,y2016_q2,,147.59,0,71.99,0,0,0,119.96,0,0,0,0,0,0,0,0
14748,y2016_q2,,92.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14749,y2016_q2,,115.61,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14750,y2016_q2,,47.24,0,0,67.19,0,0,0,0,0,0,0,0,0,0,0
14751,y2016_q2,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14752,y2016_q2,,75.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14753,y2016_q2,,484.8,0,0,0,120,0,0,0,154.08,0,36,0,0,0,95.98
14754,y2016_q2,,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14755,y2016_q2,,194.3,0,103.19,0,0,0,101.96,0,0,0,237.6,0,0,0,129
14756,y2016_q2,,239.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14757,y2016_q2,,20.39,0,9,0,0,0,0,0,0,0,0,0,0,0,0
14758,y2016_q2,,47.99,0,0,0,0,0,0,0,0,0,216,0,0,0,0
14759,y2016_q2,,71.98,0,95.98,0,0,0,0,0,0,0,0,0,0,0,0
14760,y2016_q2,,373.16,164.09,0,0,0,179.5,0,0,0,131.96,0,0,0,57.61,0
14761,y2016_q2,,290.96,0,0,179.28,0,103.66,191.99,0,0,0,240,56.99,0,0,0
14762,y2016_q2,,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14763,y2016_q2,,188.58,0,254.88,0,0,0,0,0,0,236.19,0,0,0,0,0
14764,y2016_q2,,53.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14765,y2016_q2,,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14766,y2016_q2,,147.4,0,0,0,0,0,0,0,0,0,0,0,0,0,108
14767,y2016_q2,,100.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14768,y2016_q2,,334.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14769,y2016_q2,,184.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14770,y2016_q2,,99.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14771,y2016_q2,,49.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14772,y2016_q2,,35.99,115.16,98.68,0,0,0,0,0,0,0,40.78,20.39,0,38.62,245.39
14773,y2016_q2,,95.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14774,y2016_q2,,23.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14775,y2016_q2,,263.7,193.03,0,404.28,0,0,0,251.74,0,104.88,199.36,0,0,127.49,0
14776,y2016_q2,,119.98,127.45,158.4,0,0,0,0,0,0,77.28,0,0,0,0,0
14777,y2016_q2,,13.5,0,0,21,0,0,0,0,0,0,0,0,0,0,0
14778,y2016_q2,,117.56,159.06,77.99,23.57,49.19,0,0,0,0,0,0,0,0,0,0
14779,y2016_q2,,43.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14780,y2016_q2,,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14781,y2016_q2,,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14782,y2016_q2,,89.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14783,y2016_q2,,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14784,y2016_q2,,76.49,0,495.7,54,313.74,102.74,0,0,0,0,57.59,0,0,0,0
14785,y2016_q2,,62.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14786,y2016_q2,,14.7,0,0,0,0,0,0,0,0,0,30,0,0,0,180
14787,y2016_q2,,309.35,131.47,242.15,0,0,48.32,0,0,0,41.45,206.82,0,42.16,71.15,231
14788,y2016_q2,,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,y2016_q2,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14790,y2016_q2,,42.78,117,0,180,0,314.16,0,0,72,0,0,0,0,0,0
14791,y2016_q2,,218.38,0,0,228.35,0,0,0,0,0,0,0,0,0,0,0
14792,y2016_q2,,47.99,0,0,0,0,0,0,0,0,0,0,0,37.2,0,0
14793,y2016_q2,,50.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14794,y2016_q2,,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14795,y2016_q2,,14.39,0,35.99,0,0,0,0,0,0,0,0,0,0,0,0
14796,y2016_q2,,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,y2016_q2,,71.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14798,y2016_q2,,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14799,y2016_q2,,66.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,y2016_q2,,206.36,0,450.84,0,0,0,0,0,0,0,173.4,0,0,0,0
14801,y2016_q2,,33.59,0,0,0,0,0,61.18,0,0,0,0,0,0,0,0
14802,y2016_q2,,390.86,0,37.79,0,0,0,0,0,0,0,0,0,0,0,0
14803,y2016_q2,,29.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14804,y2016_q2,,144,0,0,0,0,0,0,0,0,0,21,0,0,0,0
14805,y2016_q2,,81.6,0,0,0,0,0,0,0,0,910.73,0,0,0,0,0
14806,y2016_q2,,75.6,100.79,0,0,120,0,0,0,0,0,0,0,0,0,0
14807,y2016_q2,,34.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14808,y2016_q2,,521.46,13.49,167.98,0,0,0,0,0,0,0,0,0,0,0,0
14809,y2016_q2,,168.41,0,26.99,0,0,0,0,0,80.34,0,0,0,0,0,0
14810,y2016_q2,,33.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,y2016_q2,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14812,y2016_q2,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14813,y2016_q2,,25.19,35.99,0,0,0,0,0,0,23.99,119.94,0,58.78,0,0,0
14814,y2016_q2,,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14815,y2016_q2,,105.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14816,y2016_q2,,675.67,57.95,0,0,0,0,0,0,0,0,0,0,0,0,0
14817,y2016_q2,,127.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14818,y2016_q2,,25.19,0,90.19,122.34,0,0,32.39,0,0,0,0,0,0,0,0
14819,y2016_q2,,203.98,0,0,0,0,0,0,0,0,0,185.4,0,0,0,0
14820,y2016_q2,,33.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14821,y2016_q2,,83.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14822,y2016_q2,,59.23,13.48,44.75,0,0,0,0,0,0,0,0,0,0,0,0
14823,y2016_q2,,118.13,0,449.68,0,0,0,49.64,0,0,0,9.6,253.2,0,155.4,239.95
14824,y2016_q2,,81,81,0,0,0,0,32.38,0,0,0,0,0,50.4,0,39.6
14825,y2016_q2,,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0
14826,y2016_q2,,110.52,0,492.38,0,0,0,0,0,0,0,107.96,0,0,0,0
14827,y2016_q2,,41.98,0,70.75,0,0,0,0,0,21.6,0,0,0,0,0,0
14828,y2016_q2,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14829,y2016_q2,,33.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14830,y2016_q3,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0
14831,y2016_q3,,,95.92,0,0,0,172.74,0,0,0,0,0,124.85,0,152.35,0
14832,y2016_q3,,,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14833,y2016_q3,,,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0
14834,y2016_q3,,,261.53,0,0,0,0,0,0,0,0,0,0,0,0,0
14835,y2016_q3,,,101.71,0,36,0,0,0,0,0,0,0,0,0,0,0
14836,y2016_q3,,,185.34,0,0,0,35.99,0,0,73.18,0,0,0,107.96,0,0
14837,y2016_q3,,,29.74,126.68,0,0,0,0,0,0,0,0,0,0,0,0
14838,y2016_q3,,,25.18,0,0,0,0,0,0,0,0,0,0,0,0,0
14839,y2016_q3,,,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0
14840,y2016_q3,,,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0
14841,y2016_q3,,,59.98,279.54,55.79,26.98,41.98,35.99,0,50.4,0,0,18,0,0,0
14842,y2016_q3,,,125.96,0,0,0,0,0,0,117.56,0,0,0,0,0,0
14843,y2016_q3,,,63,0,0,0,0,0,0,0,0,0,0,0,0,0
14844,y2016_q3,,,185.95,0,0,0,0,0,0,0,0,0,0,0,0,0
14845,y2016_q3,,,79.52,0,0,0,0,0,0,0,0,0,0,0,0,0
14846,y2016_q3,,,164.98,0,0,0,0,0,0,0,0,0,0,0,0,0
14847,y2016_q3,,,33.58,281.1,0,288,0,0,0,0,0,0,0,0,0,140.76
14848,y2016_q3,,,116.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14849,y2016_q3,,,50.4,50.4,0,0,0,0,0,0,0,0,0,0,0,0
14850,y2016_q3,,,99,0,0,75.6,0,0,0,0,0,0,0,0,0,0
14851,y2016_q3,,,271.26,0,0,0,0,0,0,0,0,0,0,0,0,0
14852,y2016_q3,,,36,0,0,0,0,23.99,0,0,0,0,0,0,0,0
14853,y2016_q3,,,172.72,0,0,0,0,0,0,0,0,0,0,0,0,0
14854,y2016_q3,,,106.45,0,0,0,0,0,0,0,0,266.03,0,0,0,0
14855,y2016_q3,,,97.55,49.32,0,16.79,104.98,0,0,0,0,21.6,0,0,0,15.84
14856,y2016_q3,,,163.14,0,0,25.09,0,27.76,0,0,0,99.36,0,0,0,12.65
14857,y2016_q3,,,53.96,0,0,0,0,0,0,0,0,0,0,0,0,0
14858,y2016_q3,,,89.99,0,0,0,0,0,0,0,0,635.89,123.89,218.25,0,36
14859,y2016_q3,,,26.44,0,0,0,0,0,0,0,0,0,0,0,0,0
14860,y2016_q3,,,139.7,0,0,0,0,0,0,0,0,0,0,0,0,0
14861,y2016_q3,,,161.93,0,0,0,0,0,0,0,0,0,0,0,0,0
14862,y2016_q3,,,104.38,0,0,167.94,0,0,0,0,0,0,0,0,0,0
14863,y2016_q3,,,176.77,187.68,149.18,11.6,0,0,0,0,43.06,0,0,55.49,23,174.29
14864,y2016_q3,,,143.96,0,0,0,0,0,0,0,0,0,0,0,0,0
14865,y2016_q3,,,63,0,0,0,0,0,0,0,0,0,0,0,0,0
14866,y2016_q3,,,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0
14867,y2016_q3,,,37.16,23.99,0,0,0,0,9.59,0,0,0,0,0,0,0
14868,y2016_q3,,,63,0,0,0,0,0,0,0,0,0,0,0,0,0
14869,y2016_q3,,,61.85,0,0,0,0,0,0,0,0,0,0,0,0,64.08
14870,y2016_q3,,,74.36,0,0,0,0,0,0,0,0,0,0,0,0,0
14871,y2016_q3,,,166.73,0,0,0,0,0,0,0,0,0,0,0,0,0
14872,y2016_q3,,,50.96,16.8,0,0,0,0,0,0,0,0,0,0,0,0
14873,y2016_q3,,,66.56,0,0,0,0,0,0,0,0,0,0,0,0,0
14874,y2016_q3,,,119.96,0,54.7,0,43.19,0,0,0,0,0,0,0,0,0
14875,y2016_q3,,,100.16,0,0,0,0,0,0,0,0,0,0,0,0,0
14876,y2016_q3,,,214.26,0,0,0,0,17.99,191.94,0,0,0,0,0,259.18,0
14877,y2016_q3,,,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14878,y2016_q3,,,405.49,0,0,0,0,0,0,0,0,0,0,0,0,0
14879,y2016_q3,,,81.85,0,0,0,71.95,74.98,0,0,0,0,0,0,274.08,0
14880,y2016_q3,,,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14881,y2016_q3,,,63.56,0,0,0,0,0,0,0,0,0,0,0,0,0
14882,y2016_q3,,,72,0,0,0,0,0,0,0,0,0,0,0,0,0
14883,y2016_q3,,,125.53,20.99,0,0,0,61.19,29.99,0,152.4,0,0,0,0,0
14884,y2016_q3,,,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0
14885,y2016_q3,,,119.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14886,y2016_q3,,,154.78,0,0,0,0,0,0,0,0,0,0,75.6,115.2,0
14887,y2016_q3,,,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0
14888,y2016_q3,,,63,0,96.6,0,0,0,0,0,0,0,0,0,140.29,0
14889,y2016_q3,,,44.92,536.36,0,0,0,50.44,0,0,0,0,0,0,0,0
14890,y2016_q3,,,84.58,0,0,0,0,0,0,0,0,0,0,0,0,0
14891,y2016_q3,,,35.98,0,0,0,0,0,0,0,0,0,0,0,0,0
14892,y2016_q3,,,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0
14893,y2016_q3,,,90.26,0,0,0,0,0,0,0,0,0,0,0,0,0
14894,y2016_q3,,,122.03,398.42,0,0,0,309.17,0,0,0,0,0,0,0,0
14895,y2016_q3,,,98.09,0,0,0,0,0,0,0,0,48,0,0,0,0
14896,y2016_q3,,,151.15,0,214.87,0,0,0,0,0,0,0,0,0,0,0
14897,y2016_q3,,,72,0,0,0,0,0,0,0,0,0,0,0,0,0
14898,y2016_q3,,,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14899,y2016_q3,,,144.8,0,185.98,0,0,0,0,0,0,0,0,0,0,0
14900,y2016_q3,,,172.48,125.16,0,0,0,0,0,0,86.81,0,0,0,0,45.32
14901,y2016_q3,,,228.38,0,0,0,0,0,0,0,0,0,0,0,0,0
14902,y2016_q3,,,77.98,36,0,86.96,144.94,254.98,0,0,0,21,0,0,0,107.99
14903,y2016_q3,,,254.23,0,0,0,0,0,0,0,0,0,0,57.34,292.79,54.38
14904,y2016_q3,,,27,90,0,0,0,0,0,0,0,236.88,64.8,0,0,0
14905,y2016_q3,,,58.8,0,0,0,0,214.56,0,0,0,0,0,0,0,0
14906,y2016_q3,,,35.99,0,0,0,0,0,0,88.78,0,273.6,0,199.66,77.99,874.74
14907,y2016_q3,,,139.5,0,0,0,0,0,0,0,0,0,0,0,0,0
14908,y2016_q3,,,134.1,0,0,0,0,0,0,0,0,0,0,0,0,0
14909,y2016_q3,,,134.4,0,0,71.98,0,0,0,0,0,0,0,0,0,0
14910,y2016_q3,,,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0
14911,y2016_q3,,,129.08,65.99,0,0,0,0,0,0,0,0,0,0,0,47.99
14912,y2016_q3,,,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0
14913,y2016_q3,,,117.54,0,0,0,62.12,0,0,0,61.79,0,0,0,0,0
14914,y2016_q3,,,37.79,0,0,0,0,0,0,0,0,0,0,0,0,0
